,ID,Source,Pred,Monthly Visitors November 2020,Text
,ID-4551,TheWeek,neutral,12350000,Emerald Palace Kempinski Dubai hotel review: Versailles on the beach
,ID-4614,TheWeek,neutral,12350000,"""Today’s back pages: Juventus target Pochettino"
positive,,,11,,
,ID-167,TheWeek,positive,12350000,The richest country in the world
,ID-639,TheWeek,positive,12350000,Jurgen Klopp ‘happy’ with Liverpool squad but Man City still Premier League title favourites
,ID-840,TheWeek,positive,12350000,"""The Decathlon: F1 rivals Hamilton and Bottas have mutual respect"
,ID-1544,TheWeek,positive,12350000,The politics behind free BBC licences
,ID-2328,TheWeek,positive,12350000,Pep’s toughest title: Man City boss hails his incredible Premier League champions
,ID-2988,TheWeek,positive,12350000,F1: Mick Schumacher ‘honoured’ to be compared to his father Michael
,ID-3002,TheWeek,positive,12350000,Boeing 737 Max: company unveils new safety fixes
,ID-3295,TheWeek,positive,12350000,"""Best 5G smartphones 2019: Samsung Galaxy S10 5G"
,ID-3698,TheWeek,positive,12350000,"""F1: ‘Sebastian Vettel only needs one good race - it’s just a phase’"
,ID-3712,TheWeek,positive,12350000,"""Grand Theft Auto 6 rumours: setting"
,ID-3819,TheWeek,positive,12350000,‘We don’t fear you’: Nikita Parris and England are ready for World Cup holders USA
ThinkProgress,,,96,,
Pred:,,,Anzahl:,,
negative,,,42,,
,ID-28,ThinkProgress,negative,226640,Former Trump associate accused of trying to launder stolen money through Trump company
,ID-125,ThinkProgress,negative,226640,Roy Moore says he can survive sex assault allegations since Kavanaugh did
,ID-197,ThinkProgress,negative,226640,Washington state takes aim at measles crisis by hitting vaccine exemptions
,ID-201,ThinkProgress,negative,226640,Wheeler pledges help for Miami’s water woes but ignores climate change
,ID-447,ThinkProgress,negative,226640,I regret to inform you that Trump’s lawyers are right about a crucial civil rights case
,ID-673,ThinkProgress,negative,226640,Barr confirms key Mueller finding: Trump directed a criminal scheme to violate campaign-finance law
,ID-719,ThinkProgress,negative,226640,Flint’s ‘food apartheid’ is impeding recovery from water crisis
,ID-771,ThinkProgress,negative,226640,Letter details ‘severe’ sexual harassment at AccuWeather under Trump’s pick to lead NOAA
,ID-1001,ThinkProgress,negative,226640,"""GOP whip says Democrats are obsessed with Mueller"
,ID-1212,ThinkProgress,negative,226640,U.N. waters down resolution on sexual violence after threat of U.S. veto
,ID-1321,ThinkProgress,negative,226640,Trump outdoes himself with latest display of rank hatred and rancid bigotry
,ID-1337,ThinkProgress,negative,226640,‘It’s a sexist and racist attack’: Trump’s regulation to weaken home health care unions takes effect
,ID-1416,ThinkProgress,negative,226640,Federal judge blocks Arkansas and Kentucky Medicaid work requirements
,ID-1610,ThinkProgress,negative,226640,Activists debunk Republicans’ misinformation at House hearing on abortion bans
,ID-1621,ThinkProgress,negative,226640,"""Before Trump criticized the urban poverty he uses to attack Democrats"
,ID-1777,ThinkProgress,negative,226640,This editorial cartoon satirizing Trump’s cruel border policy deemed too hot for Canadian publisher
,ID-1817,ThinkProgress,negative,226640,Beating hate with love: Cory Booker’s unorthodox approach to defeating Trump in 2020
,ID-2113,ThinkProgress,negative,226640,Caster Semenya says she was ‘constantly sick’ when track officials made her take drugs to compete
,ID-2136,ThinkProgress,negative,226640,Scientists explain how climate change made Hurricane Maria so devastating
,ID-2161,ThinkProgress,negative,226640,Trump calls secretary of state he hired ‘dumb as a rock’ after criticism
,ID-2289,ThinkProgress,negative,226640,House Democrats threaten Barr with contempt if he refuses to provide unredacted Mueller report
,ID-2297,ThinkProgress,negative,226640,Jacinda Ardern’s ‘no notoriety’ response to New Zealand mosque shootings has paid off
,ID-2302,ThinkProgress,negative,226640,Leading national security figures avoid briefing Trump for fear he’ll leak to Russians — report
,ID-2307,ThinkProgress,negative,226640,Mike Pence’s reply to Pete Buttigieg ignores the brutality of anti-LGBTQ policies
,ID-2430,ThinkProgress,negative,226640,Senate Republicans smear Mark Kelly and Doug Jones with false billboards
,ID-2593,ThinkProgress,negative,226640,Trump’s climate policies are so bad even Putin is trolling him
,ID-2772,ThinkProgress,negative,226640,Donald Trump’s two-front trade war just took a turn for the worse
,ID-2933,ThinkProgress,negative,226640,Florida lawmakers approve rolling back voting rights for people with felony convictions
,ID-3102,ThinkProgress,negative,226640,173 Republicans vote against Equality Act banning LGBTQ discrimination
,ID-3107,ThinkProgress,negative,226640,Another vulnerable House Republican heads for the exit rather than run in 2020
,ID-3484,ThinkProgress,negative,226640,Man charged with threatening to kill Rep. Ilhan Omar cited her Muslim faith
,ID-3605,ThinkProgress,negative,226640,State police are tracking runaway Oregon Republicans who refuse to vote on climate bill
,ID-3627,ThinkProgress,negative,226640,Trump immigration chief caught pretending not to know about his racist tweets
,ID-3650,ThinkProgress,negative,226640,YouTube faces federal investigation for allegedly violating children’s privacy
,ID-3682,ThinkProgress,negative,226640,Charlottesville residents say ‘ethnic cleansing’ threat proves ongoing danger of white nationalism
,ID-3742,ThinkProgress,negative,226640,Mueller’s testimony brings conservative conspiracy theories out of the woodwork
,ID-3791,ThinkProgress,negative,226640,Trump claims that polls showing him losing are fake
,ID-3925,ThinkProgress,negative,226640,HUD’s plan to remove shelter protections for transgender people would be ‘devastating’
,ID-4088,ThinkProgress,negative,226640,Man killed in Tacoma after throwing ‘incendiary devices’ at detention center
,ID-4377,ThinkProgress,negative,226640,Laura Ingraham thinks a mass shooter-praising anti-Semite is being ‘censored’
,ID-4714,ThinkProgress,negative,226640,Violence Against Women Act would close the ‘boyfriend loophole’ in gun bans
,ID-4907,ThinkProgress,negative,226640,Record flooding along Arkansas and Mississippi Rivers puts crops and levees at risk
positive,,,16,,
,ID-123,ThinkProgress,positive,226640,Republican-led Maryland commits to sweeping clean energy standards
,ID-269,ThinkProgress,positive,226640,"""Despite Trump’s $4 trillion promise"
,ID-749,ThinkProgress,positive,226640,It sure looks like Trump is subverting the succession process to put a loyalist in charge of intel
,ID-869,ThinkProgress,positive,226640,Trump’s Justice Department lawyers may soon pay a high price for lying to the courts
,ID-975,ThinkProgress,positive,226640,Donald Trump’s ‘party of health care’ has spent a decade failing to repeal and replace Obamacare
,ID-1043,ThinkProgress,positive,226640,Koch-funded group wants you to believe it’s scandalous to support clean energy policies
,ID-1121,ThinkProgress,positive,226640,Republicans’ new smear of Rep. Rashida Tlaib can be easily fact-checked
,ID-1567,ThinkProgress,positive,226640,Two very different executions show the Supreme Court’s anti-blackness and Islamophobia
,ID-1731,ThinkProgress,positive,226640,Pence staffer claims Trump can’t be racist because he hired Elaine Chao
,ID-2025,ThinkProgress,positive,226640,Republican congressman suggests GOP spent 8 years saving their health care plan for 2019
,ID-2168,ThinkProgress,positive,226640,Homeland Security shuttered a domestic terror intelligence unit despite rising threats
,ID-2335,ThinkProgress,positive,226640,Search warrants show how New Zealand far-right terrorist inspired copycat in California
,ID-2476,ThinkProgress,positive,226640,Trump thinks it’s funny that one of his supporters wants migrants to be shot
,ID-2646,ThinkProgress,positive,226640,Mueller directly refutes White House claim that his report exonerates Trump
,ID-2794,ThinkProgress,positive,226640,Here is what war with Iran would look like
,ID-4627,ThinkProgress,positive,226640,We don’t have 12 years to save the climate. We have 14 months.
neutral,,,38,,
,ID-147,ThinkProgress,neutral,226640,Texas law firm reveals it is working with Russia’s ally in the Balkans
,ID-166,ThinkProgress,neutral,226640,The architect of many of Trump’s pro-coal plans is leaving the EPA
,ID-187,ThinkProgress,neutral,226640,Trump administration says it could take 2 years to reunite separated migrant families
,ID-228,ThinkProgress,neutral,226640,"""Nevada Democrats pass bill to restore voting rights of 77"
,ID-296,ThinkProgress,neutral,226640,"""Julian Castro spotlights housing"
,ID-452,ThinkProgress,neutral,226640,Interior secretary will be allowed to meet with former fossil fuel clients starting this weekend
,ID-641,ThinkProgress,neutral,226640,Nadler: Mueller probe already proved there was collusion between Trump camp and Russia
,ID-678,ThinkProgress,neutral,226640,Ben Carson admits that black Americans are struggling in Trump’s economy
,ID-824,ThinkProgress,neutral,226640,Sean Hannity melts down over report that Russian state-run media uses his segments
,ID-1077,ThinkProgress,neutral,226640,New York lawmakers introduce legislation to decriminalize sex work
,ID-1717,ThinkProgress,neutral,226640,New proposed immigration policy could deport thousands without due process
,ID-1744,ThinkProgress,neutral,226640,Rev. Barber is on trial over a health care protest he led 2 years ago
,ID-1781,ThinkProgress,neutral,226640,Treasury Department says IRS memo doesn’t actually mean anything
,ID-2020,ThinkProgress,neutral,226640,"""McDonald’s workers are on strike for better pay"
,ID-2080,ThinkProgress,neutral,226640,"""Ahead of ICE raids"
,ID-2242,ThinkProgress,neutral,226640,"""After letter from former undocumented employees"
,ID-2354,ThinkProgress,neutral,226640,Transgender woman says former Chicago sergeant forced her into sex act
,ID-2374,ThinkProgress,neutral,226640,‘The president is endangering her life’: Trump promotes Islamophobic attack against Ilhan Omar
,ID-2433,ThinkProgress,neutral,226640,"""Students want to act on climate change"
,ID-2788,ThinkProgress,neutral,226640,GOP congressman urges Trump to reject Supreme Court ruling on citizenship question
,ID-3113,ThinkProgress,neutral,226640,"""Booker’s latest criminal justice proposal: Clemency for 17"
,ID-3171,ThinkProgress,neutral,226640,Julián Castro’s immigration plan does more than just fix Trump policies
,ID-3613,ThinkProgress,neutral,226640,The El Paso and Dayton shootings weren’t an aberration. They were a statistical certainty.
,ID-3617,ThinkProgress,neutral,226640,The Mueller report is coming. But there’s one big caveat.
,ID-3790,ThinkProgress,neutral,226640,Trump claims he doesn’t know about any other investigations into his campaign
,ID-3795,ThinkProgress,neutral,226640,"""Trump suddenly reverses course on Iran"
,ID-3949,ThinkProgress,neutral,226640,"""2 years after tax bill’s passage"
,ID-3959,ThinkProgress,neutral,226640,"""After years of decrying McCarthyism"
,ID-4029,ThinkProgress,neutral,226640,"""As temperatures rise"
,ID-4038,ThinkProgress,neutral,226640,Britain sets record of 7 days without coal power as renewables surge
,ID-4082,ThinkProgress,neutral,226640,L.A. rapper Nipsey Hussle’s murder is a familiar refrain for Americans
,ID-4120,ThinkProgress,neutral,226640,Rights groups sue Tennessee over latest voter suppression scheme
,ID-4383,ThinkProgress,neutral,226640,"""With his North Korea trip"
,ID-4639,ThinkProgress,neutral,226640,House Republicans spin CBO report to claim $15 minimum wage is socialism
,ID-4704,ThinkProgress,neutral,226640,This progressive Muslim woman could make history in Virginia’s state Senate primary race
,ID-4958,ThinkProgress,neutral,226640,Coal CEO hosts Trump fundraiser as industry’s hurdles mount and workers are left behind
,ID-4968,ThinkProgress,neutral,226640,Gas car sales ‘have already peaked and may never recover’ as battery prices plunge
,ID-4988,ThinkProgress,neutral,226640,"""Trump administration announces new Iran sanctions"
Time,,,79,,
Pred:,,,Anzahl:,,
positive,,,31,,
,ID-38,Time,positive,31580000,Greta Gerwig and Noah Baumbach Welcome Their First Child
,ID-477,Time,positive,31580000,Move Over Coffee Cup. Fans Think Jaime Lannister Grows His Right Hand Back in This Game of Thrones
,ID-490,Time,positive,31580000,People Are So Floored By Blue Ivy’s Singing on Beyonce’s Surprise Album Homecoming They’re Joining the Ivy League
,ID-591,Time,positive,31580000,Here’s Why There Was A Flying Tortilla During the National Championship
,ID-838,Time,positive,31580000,The 25 Most Influential People on the Internet
,ID-932,Time,positive,31580000,Ashton Kutcher and Mila Kunis Silence Divorce Rumors With a Very Comedic Take
,ID-1107,Time,positive,31580000,Princess Charlotte’s Adorable 4th Birthday Photos Are Here to Help You Celebrate the Passage of Time
,ID-1369,Time,positive,31580000,Baby Makes Excellent Use of His Foot to Eat Ice Cream and People Appreciate It
,ID-1412,Time,positive,31580000,Extraterrestrial Enthusiast Trains to Free Aliens From Area 51 With the Essential Workout Routine
,ID-1822,Time,positive,31580000,Birthday Boy Jason Momoa Is Immune to Dad Bod Comments and Living His Best Life
,ID-1828,Time,positive,31580000,"""Couple Seeks a Strict Nanny Who Dresses Up Like Disney Princesses for $52"
,ID-1917,Time,positive,31580000,Taylor Swift Was Indisputably the Life of the Party at the TIME 100 Gala
,ID-1955,Time,positive,31580000,The 5 Best Songs of the Week to Listen to Now
,ID-1956,Time,positive,31580000,The Best Memes of the Ultimate Game of Thrones Battle Prove It’s Actually Also a Hilarious Comedy
,ID-2208,Time,positive,31580000,Please Enjoy All the Newscasters Totally Incapable of Believing That August Has Arrived
,ID-2698,Time,positive,31580000,Kids Recreating the Game of Thrones Opening Credits With Arts and Crafts Confirms the Young People Will Save Us
,ID-2699,Time,positive,31580000,Kit Harington’s Brother Had the Best Jon Snow Joke During His Best Man Speech
,ID-2719,Time,positive,31580000,Keanu Reeves Is a Real-Life Hero and This Epic Fan Encounter Involving an Ice Cream Cone Is Proof
,ID-2874,Time,positive,31580000,The Internet Is Also Keen on Storming These Other Places After the Rise of the ‘Area 51 Raid’
,ID-3262,Time,positive,31580000,‘He’s Got His Own Style.’ Handsome Goat Is One of the Most Stylish Guys to Grace Your Eyeballs Lately
,ID-3263,Time,positive,31580000,‘Now Our Watch Has Ended.’ Emilia Clarke Shares Message to Fans Before Game of Thrones Finale
,ID-3435,Time,positive,31580000,Woman Chronicles Her Daring Mission to Rescue Her AirPod From Subway Tracks
